id	picture	name	price	authority	date	controller	article_violated	type	source	summary
40	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	120000	Norwegian Supervisory Authority (Datatilsynet)	04/29/2019	Oslo Municipal Education Department	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.datatilsynet.no/contentassets/f7246f38ff394d32bef6895bc65a4b4f/varsel-om-gebyr---oslo-kommune.pdf	The fine was issued on the following grounds: insufficient security measures established on the app launched by an Oslo school. This app allowed students and parents to contact teachers in real-time. However, unauthorized access was detected, and unknown people gained access to personal data related to students and school employees. 
41	https://www.privacyaffairs.com/wp-content/uploads/2019/10/republic-of-poland.svg	Poland	12950	Polish National Personal Data Protection Office (UODO)	04/25/2019	Sports association	Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://uodo.gov.pl/pl/138/990	The sports association published personal data related to judges who had received judicial licenses online. Moreover, the exact addresses and PESEL numbers of these judges became public. As the sports association acted outside the law, fines were in order. However, there were mitigating circumstances in that the sports association immediately noticed its mistakes and attempted to remove the data from the public domain. Still, these attempts were ineffective, and a penalty was issued. The 585 judges had suffered no damage because of this, so the penalty was adjusted by the president of the Office of Competition and Consumer Protection.
42	https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg	Italy	50000	Italian Data Protection Authority (Garante)	04/24/2019	Movimento 5 Stelle Party	Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9101974	Website affiliated with the Movimento 5 Stelle, an Italian political party, had a data breach in 2017. Rousseau, the data processor running these websites, had insufficient security measures in place. Garante, the Italian Data Protection Authority, issued a request to update these measures and the privacy information notice, for more transparency on the processing of data. The information issue was completed on time. However, Rousseau failed to adopt new security measures, and it was fined by Garante.
43	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	9400	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	04/17/2019	Not disclosed	Art. 5 (1) a) GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH-2019-167-hatarozat.pdf	The data controller had no legal basis to process data in conformity with art 6.1.b, related to the claims.
44	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	510	Data Protection Commission of Bulgaria (KZLD)	04/08/2019	Medical service providers	Art. 5 (1) a) GDPR|Art. 9 (1) GDPR|Art. 9 (2) GDPR|Art. 6 (1) GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/?p=element_view&aid=2192	The medical centers unlawfully processed personal data of the subject G.B. Software was used to generate the registration form for changing the GP, and it went ahead to the Regional Health Insurance Fund. After it arrived at another medical center, it was concluded that all parts had taken part in the unlawful processing of data.
45	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	34375	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	04/05/2019	Political Party - Undisclosed	Art. 33 (1) GDPR|Art. 33 (5) GDPR|Art. 34 (1) GDPR	Information obligation non-compliance	https://www.cms-lawnow.com/ealerts/2019/04/hungarian-data-authority-investigates-two-cases-of-privacy-breaches?cc_lang=en	The political party did not notify the NAIH about a data breach. Moreover, it didn’t document the data breach as per GDPR article 33.5. Therefore, the political party received a fine of HUF 11.000.000 (equivalent to 34.375 EUR). The hacker behind the breach had used a redirection attack on the official website of the political party and disclosed information about more than 6.000 people.
47	https://www.privacyaffairs.com/wp-content/uploads/2019/10/norway.svg	Norway	170000	Norwegian Supervisory Authority (Datatilsynet)	03/29/2019	Bergen Municipality	Art. 5 (1) f) GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.datatilsynet.no/en/about-privacy/reports-on-specific-subjects/administrative-fine-of-170.000--imposed-on-bergen-municipality/	The municipality had employed insufficient security measures in protecting its computer systems. As a result, personal data related to more than 35.000 individuals became publicly accessible. In the case of a few schools, anyone could access information related to the staff, the pupils, and the employees of the school. Moreover, the municipality has received warnings about the weakness of its security measures before but chose not to do anything.
48	https://www.privacyaffairs.com/wp-content/uploads/2019/10/republic-of-poland.svg	Poland	219538	Polish National Personal Data Protection Office (UODO)	03/26/2019	Private company	Art. 14 GDPR	Information obligation non-compliance	https://uodo.gov.pl/en/553/1009	The private company was fined for having breached the information obligation in the case of personal data of several entrepreneurs. The data was taken from public sources (Central Electronic Register and Information on Economic Activity) and used for commercial purposes. In accordance with Art. 14(1) – (3) of the GDPR, the company was obligated to inform all the individuals concerned about the data processing. However, the company informed only those individuals for whom it had email addresses. For the rest, the high operational costs made them ignore the information obligation.
49	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	5100	Data Protection Commission of Bulgaria (KZLD)	03/26/2019	A.P. EOOD	Art. 5 (1) a) GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/?p=element_view&aid=2191	The personal data administrator unlawfully processed personal data of subject D.D related to an Employment Contract, while the subject was imprisoned.
50	https://www.privacyaffairs.com/wp-content/uploads/2019/10/portugal.svg	Portugal	2000	Portuguese Data Protection Authority (CNPD)	03/25/2019	Not available	Art. 15 GDPR	Non-compliance with subjects' rights protection safeguards	https://www.cnpd.pt/bin/decisoes/Delib/DEL_2019_222.pdf	Not available
53	https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg	Germany	50000	Data Protection Authority of Berlin	03/01/2019	N26	Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.handelsblatt.com/finanzen/banken-versicherungen/datenspeicherung-schwarze-listen-so-bekam-n26-aerger-mit-datenschuetzern/24204544.html?ticket=ST-74688114-wDx6jUqdgkknMT7CMoQe-ap5	A bank had retained the personal data of former customers in order to create a blacklist. Apparently, they wanted to prevent those customers from opening up new accounts at their bank because they were suspected of money laundering. While the bank wanted to hand-wave away this unlawful act by appealing to the German Banking Act, the Berlin Supervisory Authority found this to be illegal.
55	https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg	Hungary	3200	Hungarian National Authority for Data Protection and the Freedom of Information (NAIH)	02/28/2019	Kecskemét Mayor's Office	Art. 5 (1) a) GDPR|Art. 6 GDPR	Non-compliance with lawful basis for data processing	https://www.naih.hu/files/NAIH-2019-596-hatarozat.pdf	The fine was issued after the Mayor’s Office unlawfully disclosed personal information related to a whistleblower. The individual complained to the NAIH about his employer. Afterward, the company requested information about the complaint, and the Mayor’s Office “accidentally” released the name of the complainant. The individual was fired as a result.
56	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	27100	Bulgarian Commission for Personal Data Protection (KZLD)	02/26/2019	Telecommunication service provider	Art. 6 GDPR|Art. 5 (1) a) GDPR	Non-compliance with lawful basis for data processing	https://www.cpdp.bg/?p=element_view&aid=2180	The complainant was unlawfully and unknowingly been registered for the prepaid services of a telecommunication service provider. The employees had used personal data illegally and without express consent from the subject. Moreover, the signature on the application was found to be incongruent and dissimilar to the subject’s own signature. The identity card number on the prepaid application was also fake.
58	https://www.privacyaffairs.com/wp-content/uploads/2019/10/bulgaria.svg	Bulgaria	500	Bulgarian Commission for Personal Data Protection (KZLD)	02/22/2019	Unknown company	Art. 15 GDPR	Non-compliance with subjects' rights protection safeguards	https://www.cpdp.bg/?p=element_view&aid=2177	An employee requested access to his personal data from his employer. The request was partially completed and delayed without justification.
60	https://www.privacyaffairs.com/wp-content/uploads/2019/10/malta.svg	Malta	5000	Data Protection Commissioner of Malta	02/18/2019	Lands Authority	Art. 5 GDPR|Art. 32 GDPR	Failure to implement sufficient measures to ensure information security	https://www.gvzh.com.mt/malta-news/idpc-fines-lands-authority-data-breach/	The Lands Authority had a data breach where 10 GB worth of personal data was publicly accessible on the internet. The data contained sensitive information about data subjects. The Data Protection Commissioner might issue a fine of 25.000 Euros for each of the violations (data breaches).
